"atc","year","sex","age","nusers","ddd","users_pr_1000","ddd_pr_1000","country","drug_group"
"N06AB",2016,"M","10-14",2297,756086,7.9407057762146,2613.78173828125,"SE","SSRI"
"N06AB",2016,"F","15-19",14197,4963866,56.1064186096191,19617.154296875,"SE","SSRI"
"N06AB",2016,"M","15-19",6266,2242099,22.6556987762451,8106.658203125,"SE","SSRI"
"N06AB03",2016,"F","5-9",26,4711,0.0890862494707108,16.1417427062988,"SE","SSRI"
"N06AB03",2016,"M","5-9",90,12513,0.291261196136475,40.4950141906738,"SE","SSRI"
"N06AB03",2016,"F","10-14",947,226072,3.4583375453949,825.589477539062,"SE","SSRI"
"N06AB03",2016,"M","10-14",880,229197,3.04215097427368,792.331726074219,"SE","SSRI"
"N06AB03",2016,"F","15-19",4990,1489667,19.7204360961914,5887.15087890625,"SE","SSRI"
"N06AB03",2016,"M","15-19",1985,611273,7.17707681655884,2210.15283203125,"SE","SSRI"
"N06AB04",2016,"F","5-9",1,53,0.0034263941925019,0.181598886847496,"SE","SSRI"
"N06AB04",2016,"M","5-9",3,335,0.0097087062895298,1.08413887023926,"SE","SSRI"
"N06AB04",2016,"F","10-14",50,11028,0.182594373822212,40.2730140686035,"SE","SSRI"
"N06AB04",2016,"M","10-14",33,8058,0.114080667495728,27.856424331665,"SE","SSRI"
"N06AB04",2016,"F","15-19",853,182418,3.37104845046997,720.914306640625,"SE","SSRI"
"N06AB04",2016,"M","15-19",366,76822,1.3233300447464,277.761901855469,"SE","SSRI"
"N06AB05",2016,"F","5-9",0,0,0,0,"SE","SSRI"
"N06AB05",2016,"M","5-9",1,200,0.0032362355850637,0.647247076034546,"SE","SSRI"
"N06AB05",2016,"F","10-14",3,280,0.0109556624665856,1.02252852916718,"SE","SSRI"
"N06AB05",2016,"M","10-14",4,550,0.0138279590755701,1.9013444185257,"SE","SSRI"
